date	BEN	CO	EBE	MXY	NMHC	NO_2	NOx	OXY	O_3	PM10	PXY	SO_2	TCH	TOL	year	month
2001-08-01T01:00:00Z	1.5	0.340000004	1.49000001	4.099999905	0.07	56.25	75.16999817	2.109999895	42.15999985	100.5999985	1.730000019	8.109999657	1.24000001	10.81999969	2001	August
2001-08-01T02:00:00Z	0.870000005	0.059999999	0.879999995	2.410000086	0.01	29.70999908	31.44000053	1.200000048	56.52000046	56.29000092	1.019999981	6.900000095	1.169999957	6.489999771	2001	August
2001-08-01T03:00:00Z	0.660000026	0.02	0.610000014	1.600000024	0.01	22.75	22.45999908	0.800000012	64.05999756	36.65000153	0.689999998	6.590000153	1.169999957	6.3699998860000004	2001	August
2001-08-01T04:00:00Z	0.469999999	0.039999999	0.409999996	1	0.02	31.59000015	34.77000046	0.469999999	60.81999969	25.81999969	0.439999998	6.449999809	1.210000038	4.909999847	2001	August
2001-08-01T05:00:00Z	0.600000024	0.039999999	0.670000017	1.679999948	0.01	30.94000053	32.50999832	0.74000001	65.55999756	31.10000038	0.720000029	6.3699998860000004	1.220000029	5.28000021	2001	August
2001-08-01T06:00:00Z	0.519999981	0.090000004	0.460000008	1.269999981	0.01	66.66999817	78.04000092	0.589999974	41.65000153	26.63999939	0.569999993	7.199999809	1.399999976	3.950000048	2001	August
2001-08-01T07:00:00Z	0.540000021	0.119999997	0.50999999	1.330000043	0.01	69.66999817	85.26999664	0.629999995	32.59999847	37.93000031	0.589999974	7.510000229	1.289999962	3.799999952	2001	August
2001-08-01T08:00:00Z	0.910000026	0.430000007	0.730000019	1.909999967	0.059999999	97.80999756	139.3999939	0.970000029	17.04000092	27.53000069	0.819999993	8.789999962	1.230000019	5.599999905	2001	August
2001-08-01T09:00:00Z	1.620000005	0.75	1.289999962	3.4000000950000002	0.119999997	108	177	1.649999976	8.359999657	49.74000168	1.409999967	10.97999954	1.299999952	9.390000343	2001	August
2001-08-01T10:00:00Z	2.8499999049999998	1.649999976	2.5999999049999998	6.889999866	0.209999993	110.4000015	201.8000031	3.2699999809999998	8.380000114	100.3000031	2.779999971	11.57999992	1.419999957	17.799999239999998	2001	August
2001-08-01T11:00:00Z	4.159999847	1.220000029	3.529999971	9.390000343	0.209999993	109.4000015	211.3999939	4.510000229	10.72000027	55.49000168	3.8099999430000002	12.02000046	1.440000057	24.71999931	2001	August
2001-08-01T12:00:00Z	4.309999943	1.070000052	4.010000229	10.72000027	0.159999996	105.4000015	191.8999939	5	27.36000061	49.18999863	4.2899999619999996	12.35999966	1.429999948	27.26000023	2001	August
2001-08-01T13:00:00Z	2.75999999	0.819999993	2.339999914	6.2899999619999996	0.180000007	101.6999969	177.8000031	2.920000076	35.11000061	63.25	2.49000001	11.72999954	1.440000057	16.13999939	2001	August
2001-08-01T14:00:00Z	3.50999999	0.99000001	3.619999886	9.75	0.200000003	111.6999969	207.6000061	4.639999866	24.70999908	75.37999725	3.859999895	12.43999958	1.409999967	26.40999985	2001	August
2001-08-01T15:00:00Z	2.869999886	0.99000001	2.75	7.5	0.170000002	106.8000031	206.5	3.579999924	30.43000031	75.73999786	2.970000029	12.82999992	1.480000019	19.29000092	2001	August
2001-08-01T16:00:00Z	2.359999895	0.920000017	2.279999971	6.199999809	0.150000006	117.1999969	236	3.079999924	27.95999908	89.45999908	2.529999971	13.97000027	1.429999948	15.88000011	2001	August
2001-08-01T17:00:00Z	3.220000029	0.980000019	2.799999952	7.6199998860000004	0.170000002	116.6999969	232.1999969	3.75999999	37.56999969	110	3.079999924	16.37000084	1.370000005	18.450000760000002	2001	August
2001-08-01T18:00:00Z	3.859999895	0.949999988	3.180000067	8.609999657	0.159999996	112.8000031	199.1999969	4.269999981	47.15000153	97.83999634	3.5199999809999998	14.86999989	1.350000024	22.85000038	2001	August
2001-08-01T19:00:00Z	3.49000001	1.320000052	3.049999952	8.270000458	0.239999995	138.6000061	263.6000061	4.179999828	34.15000153	94.19000244	3.380000114	17.18000031	1.440000057	22.14999962	2001	August
2001-08-01T20:00:00Z	3.910000086	1.529999971	3.470000029	9.539999962	0.280000001	138.3000031	278.2000122	4.730000019	27.77000046	36.08000183	3.890000105	16.62000084	1.470000029	24.72999954	2001	August
2001-08-01T21:00:00Z	5.150000095	0.819999993	4.090000153	11.27999973	0.219999999	101.6999969	160	5.550000191	46.65000153	6.099999905	4.6199998860000004	10.44999981	1.450000048	30.56999969	2001	August
2001-08-01T22:00:00Z	3.119999886	0.680000007	2.819999933	7.900000095	0.150000006	91.91000366	131.8000031	3.9400000569999998	49.84999847	13.52000046	3.279999971	8.710000038	1.330000043	22.60000038	2001	August
2001-08-01T23:00:00Z	2.640000105	0.629999995	2.5199999809999998	6.940000057	0.159999996	96.13999939	126.5	3.5	35.83000183	28.90999985	2.910000086	8.130000114	1.330000043	19.59000015	2001	August
2001-08-02T00:00:00Z	2.220000029	0.379999995	2.1900000569999998	6.2100000380000004	0.109999999	74.55999756	97.76000214	3.069999933	44.33000183	47.72999954	2.569999933	7.7100000380000004	1.289999962	17.12999916	2001	August
2001-08-02T01:00:00Z	1.50999999	0.340000004	1.779999971	5.019999981	0.090000004	55.90000153	67.33999634	2.460000038	56.95000076	31.84000015	2.089999914	7.070000172	1.25	13.13000011	2001	August
2001-08-02T02:00:00Z	1.149999976	0.150000006	1.299999952	3.5999999049999998	0.039999999	44.52999878	48.36999893	1.789999962	57.47000122	38.72999954	1.529999971	6.650000095	1.200000048	9.68999958	2001	August
2001-08-02T03:00:00Z	0.850000024	0.140000001	0.939999998	2.579999924	0.029999999	54.90999985	58.29999924	1.269999981	43.25999832	40.77000046	1.139999986	6.920000076	1.200000048	6.860000134	2001	August
2001-08-02T04:00:00Z	1.149999976	0.140000001	1.129999995	3.039999962	0.029999999	46.86999893	54.31999969	1.549999952	50.31999969	40.99000168	1.309999943	7.139999866	1.200000048	8.630000114	2001	August
2001-08-02T05:00:00Z	0.779999971	0.159999996	0.620000005	1.720000029	0.029999999	39.47999954	49.06000137	0.800000012	69.26999664	53.20000076	0.74000001	7.2100000380000004	1.200000048	4.820000172	2001	August
2001-08-02T06:00:00Z	0.910000026	0.079999998	0.75	2.049999952	0.01	32.15999985	38.81999969	1.029999971	71.54000092	34.59999847	0.920000017	6.989999771	1.169999957	5.809999943	2001	August
2001-08-02T07:00:00Z	0.660000026	0.330000013	0.589999974	1.529999971	0.050000001	73.83000183	126.0999985	0.839999974	43.61000061	38.52000046	0.74000001	8.260000229	1.230000019	4.2100000380000004	2001	August
2001-08-02T08:00:00Z	1.610000014	1.080000043	1.25	3.4400000569999998	0.180000007	107.0999985	235.3999939	1.789999962	22.06999969	62.70000076	1.440000057	10.77999973	1.360000014	10.27999973	2001	August
2001-08-02T09:00:00Z	3.630000114	1.49000001	3.0999999049999998	8.260000229	0.239999995	112.9000015	280.6000061	4.03000021	17.02000046	85.19999695	3.369999886	12.31999969	1.440000057	23.02000046	2001	August
2001-08-02T10:00:00Z	5.46999979	1.080000043	4.820000172	13.149999619999999	0.200000003	112.1999969	240.6999969	6.679999828	23.55999947	75.90000153	5.420000076	11.43999958	1.389999986	33.54999924	2001	August
2001-08-02T11:00:00Z	2.8099999430000002	0.889999986	2.880000114	7.889999866	0.150000006	100.0999985	201.3999939	3.910000086	33.88999939	59.04000092	3.210000038	11.100000380000001	1.340000033	22.03000069	2001	August
2001-08-02T12:00:00Z	3.329999924	0.800000012	3.0199999809999998	8.1700000760000009	0.140000001	97.15000153	181.8000031	4.019999981	42.13999939	52.40999985	3.319999933	10.98999977	1.320000052	20.799999239999998	2001	August
2001-08-02T13:00:00Z	4.170000076	0.790000021	3.680000067	10.05000019	0.140000001	92.30999756	171.8000031	5.1199998860000004	43.68999863	65.08999634	4.110000134	11.05000019	1.320000052	25.5	2001	August
2001-08-02T14:00:00Z	2.299999952	0.74000001	1.940000057	5.320000172	0.129999995	87.26999664	158.3999939	2.700000048	47.43000031	45.20999908	2.1900000569999998	11.26000023	1.309999943	13.93000031	2001	August
2001-08-02T15:00:00Z	3.829999924	0.769999981	3.2699999809999998	8.930000305	0.129999995	85.66000366	151.3000031	4.53000021	53.20999908	45.61999893	3.6900000569999998	10.85999966	1.309999943	24.11000061	2001	August
2001-08-02T16:00:00Z	2.369999886	0.639999986	1.940000057	5.2899999619999996	0.100000001	81.81999969	138.8999939	2.7300000190000002	59.5	41.95000076	2.210000038	10.31999969	1.279999971	13.350000380000001	2001	August
2001-08-02T17:00:00Z	2.109999895	0.600000024	1.809999943	4.940000057	0.109999999	88.18000031	151.6000061	2.5599999430000002	56.88999939	39.02999878	2.079999924	10.39000034	1.279999971	12.98999977	2001	August
2001-08-02T18:00:00Z	2.950000048	0.610000014	2.299999952	6.340000153	0.129999995	73.23000336	123.5	3.200000048	63.36000061	35.70999908	2.619999886	9.75	1.299999952	16.55999947	2001	August
2001-08-02T19:00:00Z	2.799999952	0.610000014	2.200000048	6.1300001139999996	0.119999997	77.73999786	134	3.0199999809999998	60.70999908	27.92000008	2.50999999	9.6700000760000009	1.289999962	14.97999954	2001	August
2001-08-02T20:00:00Z	2.299999952	0.340000004	1.840000033	5.179999828	0.07	55.65000153	70.80999756	2.710000038	71.68000031	13.03999996	2.160000086	7.309999943	1.24000001	13	2001	August
2001-08-02T21:00:00Z	1.299999952	0.25999999	1.139999986	3.069999933	0.07	48.06000137	54.04999924	1.590000033	73.73999786	14.11999989	1.309999943	6.670000076	1.230000019	8.970000267	2001	August
2001-08-02T22:00:00Z	1.220000029	0.360000014	1.159999967	3.1500000950000002	0.090000004	63.13999939	72.09999847	1.639999986	57.54000092	22.18000031	1.340000033	6.659999847	1.25999999	9.109999657	2001	August
2001-08-02T23:00:00Z	1.970000029	0.5	1.789999962	4.809999943	0.119999997	74.91999817	94.05999756	2.369999886	45.15999985	31.23999977	2.00999999	7.2100000380000004	1.289999962	14.32999992	2001	August
2001-08-03T00:00:00Z	1.299999952	0.270000011	1.220000029	3.390000105	0.07	52.15000153	56.97999954	1.690000057	55.54000092	30.01000023	1.460000038	6.7899999619999996	1.25	9.8299999239999991	2001	August
2001-08-03T01:00:00Z	1.24000001	0.310000002	1.24000001	3.390000105	0.090000004	51.95000076	61	1.710000038	44.06999969	51.95000076	1.460000038	6.699999809	1.269999981	9.75	2001	August
2001-08-03T02:00:00Z	1.220000029	0.209999993	1.149999976	3.289999962	0.059999999	46.09999847	49.61999893	1.690000057	42.86000061	16.11000061	1.399999976	6.599999905	1.24000001	9.510000229	2001	August
2001-08-03T03:00:00Z	1.129999995	0.140000001	1.169999957	3.1500000950000002	0.039999999	34.34000015	35.29999924	1.669999957	50.47000122	6.260000229	1.389999986	6.489999771	1.210000038	8.819999695	2001	August
2001-08-03T04:00:00Z	0.769999981	0.090000004	0.610000014	1.649999976	0.02	29.87000084	29.96999931	0.819999993	51.34999847	6.019999981	0.75	6.320000172	1.190000057	4.809999943	2001	August
2001-08-03T05:00:00Z	0.699999988	0.119999997	0.600000024	1.529999971	0.029999999	34.09999847	35.52000046	0.790000021	45.59000015	9.399999619	0.709999979	6.349999905	1.200000048	4.429999828	2001	August
2001-08-03T06:00:00Z	0.620000005	0.059999999	0.699999988	1.799999952	0.02	28.54000092	30.86000061	0.860000014	46.59000015	13.72999954	0.810000002	6.429999828	1.190000057	5.0399999619999996	2001	August
2001-08-03T07:00:00Z	0.670000017	0.119999997	0.75	1.929999948	0.02	48.70000076	56.97999954	0.74000001	28.85000038	17.39999962	0.709999979	6.659999847	1.200000048	6.840000153	2001	August
2001-08-03T08:00:00Z	1.019999981	0.779999971	1.090000033	2.8499999049999998	0.109999999	76.29000092	198	1.25	6.559999943	37.45999908	1.159999967	9.020000458	1.289999962	7.940000057	2001	August
2001-08-03T09:00:00Z	2.49000001	1.440000057	2.119999886	5.650000095	0.219999999	83.72000122	280.3999939	2.6900000569999998	6.989999771	55.29999924	2.3499999049999998	10.75	1.429999948	14.76000023	2001	August
2001-08-03T10:00:00Z	5.099999905	1.169999957	4.800000191	12.97000027	0.219999999	95.68000031	255.3000031	6.239999771	9.130000114	112.5	5.2899999619999996	11.350000380000001	1.470000029	33.20999908	2001	August
2001-08-03T11:00:00Z	3.200000048	0.430000007	2.9400000569999998	7.980000019	0.079999998	63.40000153	106.9000015	4.010000229	32.38000107	39.58000183	3.319999933	10.27000046	1.279999971	18.75	2001	August
2001-08-03T12:00:00Z	1.269999981	0.230000004	1.179999948	3.140000105	0.050000001	48.20999908	67.76999664	1.620000005	54.45000076	26.53000069	1.350000024	10.149999619999999	1.230000019	7.800000191	2001	August
2001-08-03T13:00:00Z	1.690000057	0.629999995	1.50999999	3.9400000569999998	0.129999995	85.12999725	154.6999969	1.919999957	45.70999908	23.73999977	1.610000014	12.649999619999999	1.320000052	11.61999989	2001	August
2001-08-03T14:00:00Z	2.539999962	0.379999995	2.279999971	5.8800001139999996	0.07	64.11000061	79.55000305	2.890000105	73.11000061	25.48999977	2.4400000569999998	10.52999973	1.25	16.96999931	2001	August
2001-08-03T15:00:00Z	1.639999986	0.879999995	1.370000005	3.24000001	0.150000006	101.6999969	171.3999939	1.620000005	61.13999939	27.32999992	1.409999967	12.39000034	1.370000005	10.28999996	2001	August
2001-08-03T16:00:00Z	2.75999999	0.560000002	2.069999933	5.269999981	0.090000004	73.48000336	115.0999985	2.670000076	78.51999664	42.54000092	2.24000001	10.55000019	1.299999952	14.68999958	2001	August
2001-08-03T17:00:00Z	2.220000029	0.400000006	1.700000048	4.179999828	0.100000001	58.09999847	86.05000305	2.200000048	65.66999817	5	1.820000052	8.789999962	1.25	11.77000046	2001	August
2001-08-03T18:00:00Z	1.379999995	0.219999999	1.110000014	3.160000086	0.059999999	42.27000046	63.29999924	1.610000014	64.15000153	15.51000023	1.340000033	7.6199998860000004	1.200000048	8.0799999239999991	2001	August
2001-08-03T19:00:00Z	1.409999967	0.389999986	1.299999952	3.549999952	0.100000001	56.5	91.83999634	1.75	46.97999954	23.36000061	1.539999962	9.539999962	1.25	9.680000305	2001	August
2001-08-03T20:00:00Z	1.730000019	0.430000007	1.669999957	4.690000057	0.100000001	52.88000107	87.23000336	2.2699999809999998	44.56000137	23.63999939	1.870000005	9.930000305	1.24000001	13.14000034	2001	August
2001-08-03T21:00:00Z	1.090000033	0.289999992	1.080000043	3.089999914	0.079999998	49.33000183	63.38999939	1.50999999	36.75999832	9.430000305	1.269999981	7	1.230000019	8	2001	August
2001-08-03T22:00:00Z	1.679999948	0.289999992	1.5	4.150000095	0.090000004	60.20999908	68.26000214	1.99000001	24.96999931	13.73999977	1.700000048	6.639999866	1.230000019	11.350000380000001	2001	August
2001-08-03T23:00:00Z	0.860000014	0.270000011	0.839999974	2.359999895	0.07	63.54000092	72.30000305	1.149999976	18.18000031	15.100000380000001	0.970000029	6.739999771	1.220000029	6.550000191	2001	August
2001-08-04T00:00:00Z	0.980000019	0.159999996	1.00999999	2.880000114	0.050000001	50.29000092	52.75	1.429999948	24.87999916	12.34000015	1.200000048	6.3699998860000004	1.190000057	7.7100000380000004	2001	August
2001-08-04T01:00:00Z	0.860000014	0.300000012	0.889999986	2.549999952	0.079999998	60.13000107	70.12999725	1.25999999	13.22999954	26.38999939	1.070000052	6.6199998860000004	1.210000038	6.840000153	2001	August
2001-08-04T02:00:00Z	1.309999943	0.319999993	1.330000043	3.6500000950000002	0.07	59.93999863	78.23999786	1.75999999	6.71999979	28.90999985	1.529999971	6.8800001139999996	1.210000038	9.199999809	2001	August
2001-08-04T03:00:00Z	1.710000038	0.239999995	1.860000014	5.090000153	0.059999999	56.29000092	69.91000366	2.5199999809999998	7.800000191	16.96999931	2.130000114	6.650000095	1.200000048	12.09000015	2001	August
2001-08-04T04:00:00Z	0.769999981	0.039999999	0.74000001	2.079999924	0.02	29.76000023	31.19000053	0.980000019	28.77000046	4.179999828	0.879999995	6.260000229	1.149999976	5.699999809	2001	August
2001-08-04T05:00:00Z	0.689999998	0.059999999	0.629999995	1.74000001	0.01	19.70999908	21.13999939	0.829999983	38.77000046	7.449999809	0.74000001	6.050000191	1.139999986	5.28000021	2001	August
2001-08-04T06:00:00Z	0.400000006	0.07	0.370000005	1.039999962	0.01	28.79000092	33.77000046	0.460000008	32.95000076	5.650000095	0.419999987	6.610000134	1.139999986	2.950000048	2001	August
2001-08-04T07:00:00Z	0.50999999	0.07	0.680000007	1.789999962	0.02	40.36000061	51.81999969	0.779999971	22.68000031	9.8299999239999991	0.74000001	7.730000019	1.159999967	4.730000019	2001	August
2001-08-04T08:00:00Z	0.550000012	0.01	0.560000002	1.519999981	0.01	33.91999817	35.47000122	0.720000029	25.92000008	14.31000042	0.629999995	7.7899999619999996	1.139999986	3.819999933	2001	August
2001-08-04T09:00:00Z	0.550000012	0.02	0.529999971	1.429999948	0.01	34.54999924	42.29999924	0.730000019	25.20999908	23.55999947	0.600000024	8.43999958	1.149999976	3.410000086	2001	August
2001-08-04T10:00:00Z	0.409999996	0.219999999	0.5	1.330000043	0.050000001	42.38999939	79.97000122	0.560000002	22.39999962	22.62000084	0.50999999	9.729999542	1.179999948	2.9000000950000002	2001	August
2001-08-04T11:00:00Z	1.039999962	0.189999998	0.879999995	2.339999914	0.039999999	38.59999847	70.45999908	1.100000024	31.37999916	22.049999239999998	0.949999988	8.949999809	1.179999948	5.849999905	2001	August
2001-08-04T12:00:00Z	0.939999998	0.129999995	0.839999974	2.2699999809999998	0.029999999	28.90999985	44.13999939	1.080000043	45.58000183	18.57999992	0.939999998	7.679999828	1.159999967	5.050000191	2001	August
2001-08-04T13:00:00Z	0.899999976	0.200000003	0.709999979	1.769999981	0.029999999	35.52999878	57.58000183	0.829999983	51.95999908	15.84000015	0.75	7.46999979	1.169999957	4.949999809	2001	August
2001-08-04T14:00:00Z	1.149999976	0.25	0.930000007	2.380000114	0.07	47.31999969	69.26000214	1.210000038	58.75999832	18.63999939	1.019999981	7.550000191	1.210000038	6.21999979	2001	August
2001-08-04T15:00:00Z	1.590000033	0.349999994	1.269999981	3.319999933	0.079999998	52.16999817	71.94000244	1.679999948	71.58999634	12.649999619999999	1.419999957	7.400000095	1.220000029	9.710000038	2001	August
2001-08-04T16:00:00Z	1.320000052	0.280000001	1.039999962	2.5599999430000002	0.050000001	51.66999817	72.47000122	1.269999981	74.88999939	21.27000046	1.100000024	7.329999924	1.200000048	7.8800001139999996	2001	August
2001-08-04T17:00:00Z	1.590000033	0.349999994	1.309999943	3.339999914	0.059999999	58.20000076	96.58999634	1.710000038	63.27000046	6.5399999619999996	1.429999948	7.920000076	1.210000038	9.210000038	2001	August
2001-08-04T18:00:00Z	1.25	0.140000001	0.930000007	2.589999914	0.039999999	29.81999969	44.13999939	1.299999952	72.45999908	17.19000053	1.070000052	6.4600000380000004	1.190000057	6.610000134	2001	August
2001-08-04T19:00:00Z	1.139999986	0.349999994	0.769999981	2.160000086	0.07	46.13000107	75.54000092	1.090000033	62.20999908	5.2100000380000004	0.920000017	7.2899999619999996	1.210000038	5.75	2001	August
2001-08-04T20:00:00Z	1.50999999	0.460000008	1.129999995	3.170000076	0.090000004	63.54000092	106.9000015	1.559999943	52.70999908	18.51000023	1.320000052	8.050000191	1.24000001	8.06000042	2001	August
2001-08-04T21:00:00Z	1.620000005	0.409999996	1.309999943	3.7300000190000002	0.100000001	71.44000244	101.6999969	1.830000043	41.40999985	21.98999977	1.539999962	7.829999924	1.25999999	9.8299999239999991	2001	August
2001-08-04T22:00:00Z	1.379999995	0.200000003	1.330000043	3.829999924	0.050000001	58.54000092	59.77000046	1.820000052	46.83000183	9.270000458	1.539999962	6.860000134	1.210000038	10.350000380000001	2001	August
2001-08-04T23:00:00Z	0.930000007	0.349999994	0.819999993	2.289999962	0.090000004	79.61000061	83.18000031	1.110000014	25	10.52999973	0.939999998	7.480000019	1.25	6.1300001139999996	2001	August
2001-08-05T00:00:00Z	1.769999981	0.349999994	1.620000005	4.519999981	0.090000004	68.33000183	77.70999908	2.200000048	31.43000031	15.17000008	1.870000005	7.53000021	1.25999999	11.98999977	2001	August
2001-08-05T01:00:00Z	1.320000052	0.090000004	1.230000019	3.549999952	0.029999999	32.99000168	35.77999878	1.710000038	55.45999908	16.93000031	1.49000001	6.849999905	1.179999948	9.220000267	2001	August
2001-08-05T02:00:00Z	0.75999999	0.090000004	0.629999995	1.840000033	0.02	26.73999977	28.549999239999998	0.930000007	49.79000092	80.41000366	0.790000021	6.739999771	1.169999957	4.5	2001	August
2001-08-05T03:00:00Z	0.629999995	0.059999999	0.460000008	1.24000001	0.01	19.05999947	22.10000038	0.540000021	53.68999863	34.79000092	0.540000021	6.360000134	1.159999967	3.289999962	2001	August
2001-08-05T04:00:00Z	0.479999989	0.090000004	0.379999995	1.049999952	0	21.43000031	25.53000069	0.469999999	49.81000137	15.68000031	0.460000008	6.480000019	1.149999976	2.49000001	2001	August
2001-08-05T05:00:00Z	0.579999983	0.079999998	0.479999989	1.299999952	0	14.38000011	15.28999996	0.610000014	52.95000076	11.07999992	0.569999993	6.3699998860000004	1.149999976	2.950000048	2001	August
2001-08-05T06:00:00Z	0.349999994	0.100000001	0.730000019	0.75999999	0	15.06000042	15.64000034	0.790000021	51.86999893	9.43999958	0.769999981	6.349999905	1.149999976	1.870000005	2001	August
2001-08-05T07:00:00Z	0.469999999	0.100000001	0.310000002	0.810000002	0	15.61999989	15.69999981	0.370000005	50.29999924	10.25	0.379999995	6.309999943	1.149999976	2.160000086	2001	August
2001-08-05T08:00:00Z	0.469999999	0.07	0.330000013	0.790000021	0	19.62000084	19.90999985	0.379999995	47.06999969	11.46000004	0.389999986	6.329999924	1.149999976	2.299999952	2001	August
2001-08-05T09:00:00Z	0.5	0.050000001	0.379999995	0.930000007	0	22.30999947	27.97999954	0.579999983	43.06000137	30.62000084	0.430000007	6.570000172	1.159999967	2.430000067	2001	August
2001-08-05T10:00:00Z	0.430000007	0.050000001	0.289999992	0.74000001	0.02	29.69000053	36.11000061	0.49000001	39.24000168	30.69000053	0.349999994	6.7899999619999996	1.179999948	2.079999924	2001	August
2001-08-05T11:00:00Z	0.519999981	0.059999999	0.419999987	1.039999962	0.02	28.36000061	33.77999878	0.5	50.15000153	42.38999939	0.479999989	6.96999979	1.190000057	2.660000086	2001	August
2001-08-05T12:00:00Z	1.190000057	0.230000004	0.810000002	1.860000014	0.050000001	38.08000183	59.04000092	0.930000007	56.43000031	78.98999786	0.870000005	6.71999979	1.220000029	5.670000076	2001	August
2001-08-05T13:00:00Z	1.059999943	0.389999986	0.75	1.889999986	0.079999998	47.41999817	75.51999664	0.949999988	63.75	34.11000061	0.860000014	6.889999866	1.25	4.949999809	2001	August
2001-08-05T14:00:00Z	1.639999986	0.419999987	1.25	3.2300000190000002	0.090000004	43.77999878	59.47000122	1.659999967	82.77999878	18.05999947	1.399999976	7.900000095	1.25999999	8.859999657	2001	August
2001-08-05T15:00:00Z	1.320000052	0.239999995	1.110000014	3.0199999809999998	0.050000001	45.34999847	58.95999908	1.639999986	91.51000214	8.029999733	1.330000043	7.860000134	1.210000038	7.050000191	2001	August
2001-08-05T16:00:00Z	1.789999962	0.400000006	1.070000052	2.720000029	0.079999998	63.04999924	84.09999847	1.389999986	105.3000031	8.109999657	1.190000057	8.409999847	1.25	8.130000114	2001	August
2001-08-05T17:00:00Z	2.2300000190000002	0.25999999	1.559999943	4.059999943	0.050000001	49.65000153	60.11000061	2.079999924	125.1999969	15.21000004	1.769999981	7.670000076	1.210000038	11.44999981	2001	August
2001-08-05T18:00:00Z	0.839999974	0.379999995	0.600000024	1.539999962	0.079999998	67.18000031	89.69999695	0.769999981	116.5	14.84000015	0.680000007	8.409999847	1.230000019	4.21999979	2001	August
2001-08-05T19:00:00Z	1.179999948	0.409999996	0.810000002	2.25999999	0.059999999	66.66000366	86.59999847	1.159999967	109.1999969	22.72999954	0.980000019	7.8800001139999996	1.220000029	5.699999809	2001	August
2001-08-05T20:00:00Z	1.700000048	0.680000007	1.169999957	3.180000067	0.119999997	96.41000366	141.6999969	1.610000014	67.33999634	30.09000015	1.360000014	9.279999733	1.299999952	8.479999542	2001	August
2001-08-05T21:00:00Z	1.690000057	0.639999986	1.210000038	3.549999952	0.119999997	96.98000336	133.6000061	1.799999952	42.31000137	27.92000008	1.5	8.779999733	1.289999962	8.850000381	2001	August
2001-08-05T22:00:00Z	2.170000076	0.360000014	1.629999995	4.510000229	0.100000001	80.83000183	90.62000275	2.200000048	40.81000137	5.840000153	1.879999995	7.360000134	1.279999971	12.48999977	2001	August
2001-08-05T23:00:00Z	1.470000029	0.349999994	1.279999971	3.579999924	0.090000004	86.63999939	89.11000061	1.730000019	27.85000038	8.8299999239999991	1.5	7.150000095	1.279999971	9.739999771	2001	August
2001-08-06T00:00:00Z	1.340000033	0.430000007	1.049999952	3	0.100000001	97.04000092	108.8000031	1.419999957	12.90999985	40.75	1.25	7.510000229	1.289999962	8.180000305	2001	August
2001-08-06T01:00:00Z	1.570000052	0.5	1.50999999	4.2899999619999996	0.150000006	90.23000336	116.6999969	2.0999999049999998	6.989999771	37.88999939	1.789999962	7.340000153	1.330000043	11.14000034	2001	August
2001-08-06T02:00:00Z	1.480000019	0.340000004	1.389999986	3.9000000950000002	0.090000004	71.11000061	80.76999664	1.919999957	18.90999985	21.88999939	1.649999976	6.690000057	1.269999981	9.840000153	2001	August
2001-08-06T03:00:00Z	1.450000048	0.25999999	1.330000043	3.660000086	0.090000004	70.40000153	76.19999695	1.769999981	14.71000004	12.69999981	1.549999952	6.6199998860000004	1.279999971	8.739999771	2001	August
2001-08-06T04:00:00Z	1.120000005	0.200000003	1.429999948	3.880000114	0.07	68.58000183	71.73999786	1.629999995	16.84000015	10.55000019	1.470000029	6.360000134	1.25999999	8.659999847	2001	August
2001-08-06T05:00:00Z	1.049999952	0.109999999	1.370000005	3.700000048	0.050000001	45.15999985	45.49000168	1.75	29.18000031	20.67000008	1.50999999	6.139999866	1.24000001	9	2001	August
2001-08-06T06:00:00Z	0.689999998	0.219999999	0.829999983	2.1900000569999998	0.119999997	66.75	69.08000183	1.039999962	11.27999973	11.56000042	0.930000007	6.2100000380000004	1.330000043	6.389999866	2001	August
2001-08-06T07:00:00Z	1.149999976	0.330000013	1.399999976	3.700000048	0.140000001	70.80000305	101.8000031	1.669999957	7.260000229	22.94000053	1.590000033	7.179999828	1.379999995	11.39000034	2001	August
2001-08-06T08:00:00Z	1.549999952	0.779999971	2.210000038	5.920000076	0.200000003	75.76999664	237.6000061	2.700000048	6.389999866	28.29000092	2.4800000190000002	11.06999969	1.460000038	17.37000084	2001	August
2001-08-06T09:00:00Z	2.74000001	1.429999948	3.069999933	8.289999962	0.300000012	83.25	308.1000061	3.75999999	6.940000057	58.25	3.4000000950000002	14.35999966	1.570000052	23.46999931	2001	August
2001-08-06T10:00:00Z	3.5599999430000002	0.660000026	3.7699999809999998	10.31999969	0.150000006	90.76999664	157.6000061	4.949999809	10.40999985	35.38000107	4.28000021	12.84000015	1.350000024	32.27000046	2001	August
2001-08-06T11:00:00Z	2.630000114	0.400000006	2.869999886	7.940000057	0.079999998	77.62000275	118.4000015	3.99000001	26.06999969	57.25999832	3.410000086	14.06999969	1.269999981	23.51000023	2001	August
2001-08-06T12:00:00Z	1.200000048	0.219999999	1.25999999	3.470000029	0.050000001	56.13999939	72.16000366	1.830000043	37.88999939	79.62999725	1.470000029	12.15999985	1.179999948	8.600000381	2001	August
2001-08-06T13:00:00Z	0.980000019	0.330000013	0.930000007	2.4000000950000002	0.07	49.90000153	72.62999725	1.220000029	47.97000122	23.90999985	1.019999981	11.350000380000001	1.450000048	6.6300001139999996	2001	August
